🕘️更新时间,#genre#
陕西卫视,凤凰资讯，http://rihou.cc:555/tv/[Pd]凤凰资讯
陕西卫视,凤凰香港，http://rihou.cc:555/tv/[Pd]凤凰香港
陕西卫视,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8
陕西卫视,http://114.222.8.88:8001/rtp/239.49.1.248:6000
陕西卫视,http://123.54.206.105:8000/rtp/239.16.20.83:10830
陕西卫视,http://123.54.206.105:8000/rtp/239.16.10.17:2000
陕西卫视,http://117.86.82.202:8000/rtp/239.49.1.248:6000
陕西卫视,http://111.162.164.240:8086/rtp/225.1.1.41:5002
陕西卫视,http://60.172.146.13:7000/rtp/238.1.78.88:6576
陕西卫视,http://111.165.3.35:4022/rtp/225.1.1.41:5002
陕西卫视,http://171.83.2.139:1234/rtp/239.254.96.186:9196
陕西卫视,http://218.13.167.110:9999/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://27.12.234.211:8003/rtp/225.0.4.36:7980
陕西卫视,http://113.66.41.200:10000/rtp/239.77.0.68:5146
陕西卫视,http://113.66.41.200:10000/rtp/239.77.1.54:5146
陕西卫视,http://180.112.88.237:8800/rtp/239.49.1.248:6000
陕西卫视,http://180.110.84.156:8888/rtp/239.49.1.248:6000
陕西卫视,http://171.8.84.159:8811/rtp/239.16.20.83:10830
陕西卫视,http://171.8.84.159:8811/rtp/239.16.10.17:2000
陕西卫视,http://171.120.251.9:9003/hls/42/index.m3u8
陕西卫视,http://218.1.208.13:7777/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://1.193.22.30:85/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://110.16.116.68:4000/rtp/239.125.1.155:4130
陕西卫视,http://27.12.234.39:8001/rtp/225.0.4.36:7980
陕西卫视,http://27.12.234.77:8001/rtp/225.0.4.36:7980
陕西卫视,http://14.109.229.61:8181/rtp/235.254.199.40:7980
陕西卫视,http://14.109.229.61:8181/rtp/235.254.197.36:7980
陕西卫视,http://171.113.177.141:8686/rtp/239.254.96.186:9196
陕西卫视,http://119.135.192.216:10000/rtp/239.77.0.68:5146
陕西卫视,http://119.135.192.216:10000/rtp/239.77.1.54:5146
陕西卫视,http://123.146.83.174:8000/rtp/225.0.4.36:7980
陕西卫视,http://183.164.63.130:5000/rtp/238.1.78.88:6576
陕西卫视,http://14.109.226.24:8000/rtp/235.254.199.40:7980
陕西卫视,http://14.109.226.24:8000/rtp/235.254.197.36:7980
陕西卫视,http://27.10.95.231:4022/rtp/225.0.4.36:7980
陕西卫视,http://14.19.178.40:4022/rtp/239.77.0.68:5146
陕西卫视,http://14.19.178.40:4022/rtp/239.77.1.54:5146
陕西卫视,http://114.249.12.2:4022/rtp/239.3.1.41:8140
陕西卫视,http://49.73.72.212:5555/rtp/239.49.1.248:6000
陕西卫视,http://27.12.235.48:8001/rtp/225.0.4.36:7980
陕西卫视,http://125.43.80.62:8090/rtp/225.1.4.39:1068
陕西卫视,http://183.188.159.75:6000/rtp/226.0.2.53:8336
陕西卫视,http://183.191.140.139:8001/rtp/226.0.2.53:8336
陕西卫视,http://27.12.234.56:8005/rtp/225.0.4.36:7980
陕西卫视,http://27.12.235.98:8001/rtp/225.0.4.36:7980
陕西卫视,http://116.135.27.81:9003/hls/21/index.m3u8
陕西卫视,http://222.89.32.155:85/tsfile/live/1089_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://t.061899.xyz/tl/tl.php?id=sxws
陕西卫视,http://112.27.235.94:8000/hls/43/index.m3u8
陕西卫视,http://107.150.60.122/live/snwshd.m3u8
陕西卫视,http://38.75.136.137:98/gslb/dsdqpub/snwshd.m3u8?auth=testpub
陕西卫视,http://38.75.136.137:98/gslb/dsdqpub/sxwshd.m3u8?auth=testpub
四川卫视,http://221.232.199.33:7777/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://221.232.197.11:7777/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://183.223.157.33:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://182.207.218.34:999/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://aliyun-qhbu-live.bestvcdn.com.cn/live/program/live/scwshd/8000000/mnf.m3u8
四川卫视,http://156.238.248.80:8880/play/297.m3u8
四川卫视,http://156.238.248.80:8880/play/348.m3u8
四川卫视,http://156.238.248.80:8880/play/1413.m3u8
四川卫视,http://43.152.31.17:843/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024061403_dlna.m3u8
四川卫视,http://27.41.245.32:801/hls/54/index.m3u8
四川卫视,http://182.150.115.26:5003/scws.m3u8
四川卫视,凤凰中文，http://rihou.cc:555/tv/[Pd]凤凰中文
四川卫视,凤凰资讯，http://rihou.cc:555/tv/[Pd]凤凰资讯
四川卫视,凤凰香港，http://rihou.cc:555/tv/[Pd]凤凰香港
四川卫视,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8
四川卫视,http://iptv.huuc.edu.cn/hls/schd.m3u8
四川卫视,https://zby.130519.xyz/PLTV/11/224/3221226152/index.m3u8
四川卫视,http://60.172.146.13:7000/rtp/238.1.79.51:4520
四川卫视,http://171.83.2.139:1234/rtp/239.69.2.39:11388
四川卫视,http://171.83.2.139:1234/rtp/239.69.1.28:9808
四川卫视,http://39.65.40.122:4001/rtp/239.253.242.123:8000
四川卫视,http://27.223.171.195:4000/rtp/239.253.242.123:8000
四川卫视,http://27.12.234.211:8003/rtp/225.0.4.108:7980
四川卫视,http://113.66.41.200:10000/rtp/239.77.0.60:5146
四川卫视,http://110.16.116.68:4000/rtp/239.125.1.236:4120
四川卫视,http://27.12.234.39:8001/rtp/225.0.4.108:7980
四川卫视,http://27.12.234.77:8001/rtp/225.0.4.108:7980
四川卫视,http://14.109.229.61:8181/rtp/235.254.197.197:7980
四川卫视,http://171.113.177.141:8686/rtp/239.69.2.39:11388
四川卫视,http://171.113.177.141:8686/rtp/239.69.1.28:9808
四川卫视,http://119.135.192.216:10000/rtp/239.77.0.60:5146
四川卫视,http://123.146.83.174:8000/rtp/225.0.4.108:7980
四川卫视,http://183.164.63.130:5000/rtp/238.1.79.51:4520
四川卫视,http://14.109.226.24:8000/rtp/235.254.197.197:7980
四川卫视,http://27.10.95.231:4022/rtp/225.0.4.108:7980
四川卫视,http://122.231.215.14:4000/rtp/233.50.202.109:5140
四川卫视,http://14.19.178.40:4022/rtp/239.77.0.60:5146
四川卫视,http://114.249.12.2:4022/rtp/239.3.1.131:3001
四川卫视,http://27.12.235.48:8001/rtp/225.0.4.108:7980
四川卫视,http://125.43.80.62:8090/rtp/225.1.5.75:1385
四川卫视,http://183.188.159.75:6000/rtp/226.0.1.250:2126
四川卫视,http://183.191.140.139:8001/rtp/226.0.1.250:2126
四川卫视,http://27.12.234.56:8005/rtp/225.0.4.108:7980
四川卫视,http://27.210.20.247:4004/rtp/239.253.242.123:8000
四川卫视,http://27.12.235.98:8001/rtp/225.0.4.108:7980
四川卫视,http://114.222.8.88:8001/rtp/239.49.1.43:6000
四川卫视,http://114.222.8.88:8001/rtp/239.49.8.184:6000
四川卫视,http://123.54.206.105:8000/rtp/239.16.20.86:10860
四川卫视,http://123.54.206.105:8000/rtp/239.16.10.20:2000
四川卫视,http://117.86.82.202:8000/rtp/239.49.1.43:6000
四川卫视,http://117.86.82.202:8000/rtp/239.49.8.184:6000
四川卫视,http://121.29.169.36:2083/rtp/239.253.92.16:6043
四川卫视,http://111.162.164.240:8086/rtp/225.1.1.123:5002
四川卫视,http://60.172.146.13:7000/rtp/238.1.78.30:6168
四川卫视,http://111.165.3.35:4022/rtp/225.1.1.123:5002
四川卫视,http://171.83.2.139:1234/rtp/239.69.1.169:10650
四川卫视,http://171.83.2.139:1234/rtp/239.254.96.90:8514
四川卫视,http://218.13.167.110:9999/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://39.65.40.122:4001/rtp/239.253.254.180:8000
四川卫视,http://27.223.171.195:4000/rtp/239.253.254.180:8000
深圳卫视,http://119.125.134.171:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://182.207.218.34:999/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://aliyun-qhbu-live.bestvcdn.com.cn/live/program/live/szwshd8m/8000000/mnf.m3u8
深圳卫视,http://156.238.248.80:8880/play/289.m3u8
深圳卫视,http://156.238.248.80:8880/play/344.m3u8
深圳卫视,http://156.238.248.80:8880/play/1407.m3u8
深圳卫视,http://118.122.144.115:8888/newlive/live/hls/33/live.m3u8
深圳卫视,http://27.41.245.32:801/hls/26/index.m3u8
深圳卫视,http://36.110.54.118:866/hls/26/index.m3u8
深圳卫视,http://121.57.88.206:898/hls/34/index.m3u8
深圳卫视,http://112.92.129.96:9898/hls/16/index.m3u8
深圳卫视,http://182.150.115.26:5003/szws.m3u8
深圳卫视,凤凰中文，http://rihou.cc:555/tv/[Pd]凤凰中文
深圳卫视,凤凰资讯，http://rihou.cc:555/tv/[Pd]凤凰资讯
深圳卫视,凤凰香港，http://rihou.cc:555/tv/[Pd]凤凰香港
深圳卫视,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8
深圳卫视,http://iptv.huuc.edu.cn/hls/szhd.m3u8
深圳卫视,https://zby.130519.xyz/PLTV/11/224/3221225728/index.m3u8
深圳卫视,http://114.222.8.88:8001/rtp/239.49.1.59:6000
深圳卫视,http://114.222.8.88:8001/rtp/239.49.8.145:6000
深圳卫视,http://123.54.206.105:8000/rtp/239.16.20.77:10770
深圳卫视,http://123.54.206.105:8000/rtp/239.16.10.11:2000
深圳卫视,http://117.86.82.202:8000/rtp/239.49.1.59:6000
深圳卫视,http://117.86.82.202:8000/rtp/239.49.8.145:6000
深圳卫视,http://121.29.169.36:2083/rtp/239.253.92.86:8017
深圳卫视,http://111.162.164.240:8086/rtp/225.1.1.117:5002
深圳卫视,http://60.172.146.13:7000/rtp/238.1.78.156:7120
深圳卫视,http://111.165.3.35:4022/rtp/225.1.1.117:5002
深圳卫视,http://171.83.2.139:1234/rtp/239.254.96.137:8896
深圳卫视,http://171.83.2.139:1234/rtp/239.254.96.34:8178
深圳卫视,http://218.13.167.110:9999/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://39.65.40.122:4001/rtp/239.253.254.91:8000
深圳卫视,http://27.223.171.195:4000/rtp/239.253.254.91:8000
深圳卫视,http://27.12.234.211:8003/rtp/225.0.4.202:7980
深圳卫视,http://27.12.234.211:8003/rtp/225.0.4.27:7980
深圳卫视,http://113.66.41.200:10000/rtp/239.77.0.92:5146
深圳卫视,http://113.66.41.200:10000/rtp/239.77.0.130:5146
深圳卫视,http://113.66.41.200:10000/rtp/239.77.1.3:5146
深圳卫视,http://113.66.41.200:10000/rtp/239.77.1.107:5146
深圳卫视,http://113.66.41.200:10000/rtp/239.77.1.148:5146
深圳卫视,http://113.66.41.200:10000/rtp/239.77.1.189:5146
深圳卫视,http://180.112.88.237:8800/rtp/239.49.1.59:6000
深圳卫视,http://180.112.88.237:8800/rtp/239.49.8.145:6000
深圳卫视,http://180.110.84.156:8888/rtp/239.49.1.59:6000
深圳卫视,http://180.110.84.156:8888/rtp/239.49.8.145:6000
深圳卫视,http://171.8.84.159:8811/rtp/239.16.20.77:10770
深圳卫视,http://171.8.84.159:8811/rtp/239.16.10.11:2000
深圳卫视,http://171.8.86.180:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://171.120.251.9:9003/hls/43/index.m3u8
深圳卫视,http://218.1.208.13:7777/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://125.107.84.56:85/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://122.237.48.44:85/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://1.193.22.30:85/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://110.16.116.68:4000/rtp/239.125.2.76:4120
深圳卫视,http://110.16.116.68:4000/rtp/239.125.1.166:4130
深圳卫视,http://27.12.234.39:8001/rtp/225.0.4.202:7980
深圳卫视,http://27.12.234.39:8001/rtp/225.0.4.27:7980
深圳卫视,http://27.12.234.77:8001/rtp/225.0.4.202:7980
深圳卫视,http://27.12.234.77:8001/rtp/225.0.4.27:7980
深圳卫视,http://14.109.229.61:8181/rtp/235.254.199.71:7980
三沙卫视,http://156.238.248.80:8880/play/1366.m3u8
三沙卫视,http://182.150.115.26:5003/custom15.m3u8
三沙卫视,https://mg.pl10000.top/961023778
三沙卫视,凤凰中文，http://rihou.cc:555/tv/[Pd]凤凰中文
三沙卫视,凤凰资讯，http://rihou.cc:555/tv/[Pd]凤凰资讯
三沙卫视,凤凰香港，http://rihou.cc:555/tv/[Pd]凤凰香港
三沙卫视,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8
三沙卫视,https://srs.ssws.tv/video/sstv-10/index.m3u8
三沙卫视,http://111.162.164.240:8086/rtp/225.1.2.181:5002
三沙卫视,http://60.172.146.13:7000/rtp/238.1.78.27:6144
三沙卫视,http://111.165.3.35:4022/rtp/225.1.2.181:5002
三沙卫视,http://171.83.2.139:1234/rtp/239.69.1.171:10662
三沙卫视,http://113.66.41.200:10000/rtp/239.77.1.117:5146
三沙卫视,http://113.66.41.200:10000/rtp/239.253.43.113:5146
三沙卫视,http://218.1.208.13:7777/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
三沙卫视,http://110.16.116.68:4000/rtp/239.125.1.180:4130
三沙卫视,http://171.113.177.141:8686/rtp/239.69.1.171:10662
三沙卫视,http://119.135.192.216:10000/rtp/239.77.1.117:5146
三沙卫视,http://119.135.192.216:10000/rtp/239.253.43.113:5146
三沙卫视,http://183.164.63.130:5000/rtp/238.1.78.27:6144
三沙卫视,http://122.231.215.14:4000/rtp/233.50.200.175:5140
三沙卫视,http://14.19.178.40:4022/rtp/239.77.1.117:5146
三沙卫视,http://14.19.178.40:4022/rtp/239.253.43.113:5146
三沙卫视,http://114.249.12.2:4022/rtp/239.3.1.155:4120
三沙卫视,http://125.43.80.62:8090/rtp/225.1.4.234:1280
三沙卫视,http://nn.7x9d.cn/地方台8563/海南.php?id=ssws
三沙卫视,http://38.75.136.137:98/gslb/dsdqpub/ssws.m3u8?auth=testpub
三沙卫视,http://111.56.90.5/000000000000/5000000011000288016/1.m3u8
三沙卫视,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/ssws/50/20251127/index.m3u8?msisdn=202604030802119ed58122269c4dbaaef200be12064823&mdspid=&spid=600697&netType=0&sid=5910022307&pid=2028597139&timestamp=20260403080211&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=961023778&ParentNodeID=-99&assertID=5910022307&client_ip=171.8.79.254&SecurityKey=20260403080211&promotionId=&mvid=5900006777&mcid=500020&playurlVersion=WX-A1-9.3.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=f063780c65dda1fd20e863f3bacb7c4b
三沙卫视,http://e1.woc.iiiya.cn:8888/rtp/239.61.3.10:9578
三沙卫视,http://111.160.17.2:59901/tsfile/live/0001_45.m3u8
三沙卫视,http://61.138.128.226:19901/tsfile/live/1020_1.m3u8
三沙卫视,https://livessws.hnntv.cn/live/ssws20250114.m3u8?_upt=59ccdc261738935307#https://pullsstv90080111.ssws.tv/live/SSTV20220729.m3u8
三沙卫视,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=5000000011000288016&livemode=1&stbId=yu&mode=1&
三沙卫视,http://btjg.net:809/hls/142/index.m3u8
三沙卫视,http://iptv.10086.fund:23334/PLTV/88888888/224/3221227943/index.m3u8
三沙卫视,http://117.161.12.124/live/program/live/sswshd8m/8000000/mnf.m3u8
三沙卫视,https://cntv.lat/tv/live.php?auth=231110&id=ssws
三沙卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226356/01.m3u8?fmt=ts2hls
三沙卫视,http://www.xinxuzhen.com:8000/udp/239.77.1.117:5146
三沙卫视,http://mov.mtoo.vip:8333/udp/239.77.1.117:5146
三沙卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226544/1.m3u8?
三沙卫视,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226544/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Eb2dn60YQRxhB5rAyOnrv0g%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNO_hnHaWpTsMQwR98VJGduo%2CEND
三沙卫视,https://live3.hnntv.cn/srs/tv/ssws.m3u8
天津卫视,http://113.15.109.216:59901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://182.207.218.34:999/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://aliyun-qhbu-live.bestvcdn.com.cn/live/program/live/tjwshd8m/8000000/mnf.m3u8
天津卫视,http://156.238.248.80:8880/play/290.m3u8
天津卫视,http://23.237.228.134/live8/tianjing.m3u8
天津卫视,http://27.41.245.32:801/hls/55/index.m3u8
天津卫视,http://182.150.115.26:5003/tjws.m3u8
天津卫视,凤凰中文，http://rihou.cc:555/tv/[Pd]凤凰中文
天津卫视,凤凰资讯，http://rihou.cc:555/tv/[Pd]凤凰资讯
天津卫视,凤凰香港，http://rihou.cc:555/tv/[Pd]凤凰香港
天津卫视,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8
天津卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225740/index.m3u8
天津卫视,http://iptv.huuc.edu.cn/hls/tjhd.m3u8
天津卫视,https://zby.130519.xyz/PLTV/11/224/3221225742/index.m3u8
天津卫视,http://114.222.8.88:8001/rtp/239.49.1.46:6000
天津卫视,http://114.222.8.88:8001/rtp/239.49.8.148:6000
天津卫视,http://123.54.206.105:8000/rtp/239.16.20.96:10960
天津卫视,http://123.54.206.105:8000/rtp/239.16.10.30:2000
天津卫视,http://117.86.82.202:8000/rtp/239.49.1.46:6000
天津卫视,http://117.86.82.202:8000/rtp/239.49.8.148:6000
天津卫视,http://121.29.169.36:2083/rtp/239.253.92.91:8021
天津卫视,http://111.162.164.240:8086/rtp/225.1.1.111:5002
天津卫视,http://60.172.146.13:7000/rtp/238.1.78.20:6088
天津卫视,http://111.165.3.35:4022/rtp/225.1.1.111:5002
天津卫视,http://171.83.2.139:1234/rtp/239.69.1.68:10048
天津卫视,http://171.83.2.139:1234/rtp/239.254.96.29:8148
天津卫视,http://218.13.167.110:9999/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://39.65.40.122:4001/rtp/239.253.254.89:8000
天津卫视,http://27.223.171.195:4000/rtp/239.253.254.89:8000
天津卫视,http://27.12.234.211:8003/rtp/225.0.4.82:7980
天津卫视,http://27.12.234.211:8003/rtp/225.0.4.18:7980
天津卫视,http://113.66.41.200:10000/rtp/239.77.0.97:5146
天津卫视,http://113.66.41.200:10000/rtp/239.77.0.131:5146
天津卫视,http://113.66.41.200:10000/rtp/239.77.1.141:5146
天津卫视,http://113.66.41.200:10000/rtp/239.77.1.182:5146
天津卫视,http://180.112.88.237:8800/rtp/239.49.1.46:6000
天津卫视,http://180.112.88.237:8800/rtp/239.49.8.148:6000
天津卫视,http://180.110.84.156:8888/rtp/239.49.1.46:6000
天津卫视,http://180.110.84.156:8888/rtp/239.49.8.148:6000
天津卫视,http://171.8.84.159:8811/rtp/239.16.20.96:10960
天津卫视,http://171.8.84.159:8811/rtp/239.16.10.30:2000
天津卫视,http://218.1.208.13:7777/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://125.107.84.56:85/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://122.237.48.44:85/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://1.193.22.30:85/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://110.16.116.68:4000/rtp/239.125.2.81:4120
天津卫视,http://110.16.116.68:4000/rtp/239.125.1.153:4130
天津卫视,http://27.12.234.39:8001/rtp/225.0.4.82:7980
天津卫视,http://27.12.234.39:8001/rtp/225.0.4.18:7980
天津卫视,http://27.12.234.77:8001/rtp/225.0.4.82:7980
天津卫视,http://27.12.234.77:8001/rtp/225.0.4.18:7980
天津卫视,http://14.109.229.61:8181/rtp/235.254.199.67:7980
天津卫视,http://14.109.229.61:8181/rtp/235.254.197.28:7980
天津卫视,http://14.109.229.61:8181/rtp/235.254.199.22:7980
天津卫视,http://171.113.177.141:8686/rtp/239.69.1.68:10048
天津卫视,http://171.113.177.141:8686/rtp/239.254.96.29:8148
天津卫视,http://119.135.192.216:10000/rtp/239.77.0.97:5146
天津卫视,http://119.135.192.216:10000/rtp/239.77.0.131:5146
天津卫视,http://119.135.192.216:10000/rtp/239.77.1.141:5146
天津卫视,http://119.135.192.216:10000/rtp/239.77.1.182:5146
西藏卫视,http://182.207.218.34:999/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://43.152.31.17:843/hlslive-tx-cdn.ysp.cctv.cn/ysp/2025558003_dlna.m3u8
西藏卫视,http://27.41.245.32:801/hls/56/index.m3u8
西藏卫视,http://182.150.115.26:5003/xzws.m3u8
西藏卫视,凤凰中文，http://rihou.cc:555/tv/[Pd]凤凰中文
西藏卫视,凤凰资讯，http://rihou.cc:555/tv/[Pd]凤凰资讯
西藏卫视,凤凰香港，http://rihou.cc:555/tv/[Pd]凤凰香港
西藏卫视,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8
西藏卫视,http://cssbyd.imwork.net:8082/hls/46/index.m3u8
西藏卫视,http://114.222.8.88:8001/rtp/239.49.1.139:6000
西藏卫视,http://123.54.206.105:8000/rtp/239.16.20.100:11000
西藏卫视,http://123.54.206.105:8000/rtp/239.16.10.106:2000
西藏卫视,http://117.86.82.202:8000/rtp/239.49.1.139:6000
西藏卫视,http://111.162.164.240:8086/rtp/225.1.1.51:5002
西藏卫视,http://60.172.146.13:7000/rtp/238.1.78.101:6680
西藏卫视,http://111.165.3.35:4022/rtp/225.1.1.51:5002
西藏卫视,http://171.83.2.139:1234/rtp/239.69.2.31:11340
西藏卫视,http://171.83.2.139:1234/rtp/239.254.96.35:8184
西藏卫视,http://27.12.234.211:8003/rtp/225.0.4.67:7980
西藏卫视,http://27.12.234.211:8003/rtp/225.0.4.42:7980
西藏卫视,http://113.66.41.200:10000/rtp/239.77.0.46:5146
西藏卫视,http://113.66.41.200:10000/rtp/239.77.0.74:5146
西藏卫视,http://113.66.41.200:10000/rtp/239.77.1.26:5146
西藏卫视,http://180.112.88.237:8800/rtp/239.49.1.139:6000
西藏卫视,http://180.110.84.156:8888/rtp/239.49.1.139:6000
西藏卫视,http://171.8.84.159:8811/rtp/239.16.20.100:11000
西藏卫视,http://171.8.84.159:8811/rtp/239.16.10.106:2000
西藏卫视,http://218.1.208.13:7777/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://110.16.116.68:4000/rtp/239.125.1.227:4120
西藏卫视,http://110.16.116.68:4000/rtp/239.125.1.117:4130
西藏卫视,http://27.12.234.39:8001/rtp/225.0.4.67:7980
西藏卫视,http://27.12.234.39:8001/rtp/225.0.4.42:7980
西藏卫视,http://27.12.234.77:8001/rtp/225.0.4.67:7980
西藏卫视,http://27.12.234.77:8001/rtp/225.0.4.42:7980
西藏卫视,http://14.109.229.61:8181/rtp/235.254.197.184:7980
西藏卫视,http://14.109.229.61:8181/rtp/235.254.197.168:7980
西藏卫视,http://14.109.229.61:8181/rtp/235.254.199.46:7980
西藏卫视,http://171.113.177.141:8686/rtp/239.69.2.31:11340
西藏卫视,http://171.113.177.141:8686/rtp/239.254.96.35:8184
西藏卫视,http://119.135.192.216:10000/rtp/239.77.0.46:5146
西藏卫视,http://119.135.192.216:10000/rtp/239.77.0.74:5146
西藏卫视,http://119.135.192.216:10000/rtp/239.77.1.26:5146
西藏卫视,http://123.146.83.174:8000/rtp/225.0.4.67:7980
西藏卫视,http://123.146.83.174:8000/rtp/225.0.4.42:7980
西藏卫视,http://183.164.63.130:5000/rtp/238.1.78.101:6680
西藏卫视,http://14.109.226.24:8000/rtp/235.254.197.184:7980
西藏卫视,http://14.109.226.24:8000/rtp/235.254.197.168:7980
西藏卫视,http://14.109.226.24:8000/rtp/235.254.199.46:7980
西藏卫视,http://27.10.95.231:4022/rtp/225.0.4.67:7980
西藏卫视,http://27.10.95.231:4022/rtp/225.0.4.42:7980
西藏卫视,http://122.231.215.14:4000/rtp/233.50.202.43:5140
西藏卫视,http://14.19.178.40:4022/rtp/239.77.0.46:5146
西藏卫视,http://14.19.178.40:4022/rtp/239.77.0.74:5146
西藏卫视,http://14.19.178.40:4022/rtp/239.77.1.26:5146
西藏卫视,http://114.249.12.2:4022/rtp/239.3.1.166:8188
西藏卫视,http://49.73.72.212:5555/rtp/239.49.1.139:6000
西藏卫视,http://27.12.235.48:8001/rtp/225.0.4.67:7980
西藏卫视,http://27.12.235.48:8001/rtp/225.0.4.42:7980
西藏卫视,http://125.43.80.62:8090/rtp/225.1.4.46:1075
西藏卫视,http://183.188.159.75:6000/rtp/226.0.2.66:8440
新疆卫视,http://182.207.218.34:999/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://27.41.245.32:801/hls/57/index.m3u8
新疆卫视,http://182.150.115.26:5003/xjws.m3u8
新疆卫视,凤凰中文，http://rihou.cc:555/tv/[Pd]凤凰中文
新疆卫视,凤凰资讯，http://rihou.cc:555/tv/[Pd]凤凰资讯
新疆卫视,凤凰香港，http://rihou.cc:555/tv/[Pd]凤凰香港
新疆卫视,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8
新疆卫视,http://114.222.8.88:8001/rtp/239.49.1.239:6000
新疆卫视,http://123.54.206.105:8000/rtp/239.16.20.93:10930
新疆卫视,http://123.54.206.105:8000/rtp/239.16.10.27:2000
新疆卫视,http://117.86.82.202:8000/rtp/239.49.1.239:6000
新疆卫视,http://111.162.164.240:8086/rtp/225.1.1.35:5002
新疆卫视,http://60.172.146.13:7000/rtp/238.1.78.110:6752
新疆卫视,http://111.165.3.35:4022/rtp/225.1.1.35:5002
新疆卫视,http://171.83.2.139:1234/rtp/239.69.2.30:11334
新疆卫视,http://171.83.2.139:1234/rtp/239.254.96.47:8256
新疆卫视,http://27.12.234.211:8003/rtp/225.0.4.60:7980
新疆卫视,http://27.12.234.211:8003/rtp/225.0.4.43:7980
新疆卫视,http://113.66.41.200:10000/rtp/239.77.0.47:5146
新疆卫视,http://113.66.41.200:10000/rtp/239.77.0.75:5146
新疆卫视,http://113.66.41.200:10000/rtp/239.77.1.25:5146
新疆卫视,http://113.66.41.200:10000/rtp/239.253.43.202:5146
新疆卫视,http://180.112.88.237:8800/rtp/239.49.1.239:6000
新疆卫视,http://180.110.84.156:8888/rtp/239.49.1.239:6000
新疆卫视,http://171.8.84.159:8811/rtp/239.16.20.93:10930
新疆卫视,http://171.8.84.159:8811/rtp/239.16.10.27:2000
新疆卫视,http://218.1.208.13:7777/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://110.16.116.68:4000/rtp/239.125.1.228:4120
